Elevation,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Horizontal_Distance_To_Fire_Points,Cover_Type
2647,15,175,7,983,239,237,636,2
3174,12,457,-32,537,239,236,2103,1
2912,6,30,0,3749,226,228,1842,0
3211,5,0,0,5736,227,232,725,0
2727,17,150,3,1718,227,203,1711,1
2833,7,85,-2,2011,232,233,2535,1
3168,7,234,26,3185,229,226,4916,0
2442,25,124,31,1593,232,181,376,2
2938,16,503,159,860,243,214,1177,1
2971,16,234,13,2308,207,205,2110,0
3237,14,531,142,5218,180,238,2001,0
3120,6,153,22,1200,205,243,1443,1
2479,30,67,17,537,218,162,1082,2
2387,13,421,234,1022,203,214,1187,2
3401,23,324,108,2692,164,203,2477,0
2884,10,295,37,2378,193,235,2439,1
3058,11,618,199,1826,222,215,3066,0
2174,14,0,0,1442,241,218,551,3
2550,6,0,0,1396,228,240,1323,2
2952,18,124,27,816,226,198,1945,1
2879,14,30,6,1680,243,228,2185,0
2929,9,85,6,1354,210,221,552,1
2828,12,175,25,3085,219,214,4749,1
2730,14,212,33,2105,231,244,430,1
2851,13,618,88,2069,185,227,882,4
3300,8,1124,145,2423,220,247,2116,0
3202,3,30,-1,5815,222,240,872,0
3219,24,351,128,3618,184,254,391,1
3203,8,30,3,3810,224,223,2981,6
2873,19,247,52,2107,196,198,1590,0
3241,14,443,86,4228,234,210,1167,1
2678,11,362,61,840,233,220,799,1
2643,14,30,7,3288,217,251,2054,1
3189,12,192,11,659,193,248,953,1
3084,14,108,4,3784,184,226,969,0
3065,12,1207,267,3241,240,223,1129,1
2411,8,0,0,644,203,230,1624,2
3024,3,424,40,4165,216,232,1595,1
2935,3,42,2,1187,224,233,2313,0
3034,15,30,6,3529,179,226,1074,0
2873,32,85,33,5866,245,216,4417,1
2857,8,175,8,3108,203,228,2474,1
2747,5,0,0,3783,227,232,1140,0
3228,13,745,78,2652,212,213,3297,0
2968,14,42,2,2612,193,218,830,1
2720,6,190,7,1201,227,241,1947,1
3150,14,216,18,1374,232,210,2408,0
2949,16,0,0,1537,204,205,1398,1
2441,17,150,41,875,241,235,1226,2
3209,8,551,89,6060,213,248,3184,1
2014,22,212,52,541,160,211,655,5
3011,13,212,36,5256,212,213,3909,0
3007,10,30,-5,2640,233,223,2190,0
2852,2,0,0,3365,215,238,3316,1
2914,8,0,0,1398,226,223,2507,0
3105,26,283,43,1209,225,174,162,0
3062,14,390,21,1044,242,218,1784,0
2551,19,127,37,1500,249,215,1392,2
2322,14,240,112,918,183,224,793,2
3253,11,258,38,3705,208,250,2763,0
2856,24,134,29,1015,253,208,242,4
2986,3,390,54,1825,211,239,2479,1
3174,17,481,36,474,246,227,1940,1
2816,6,655,44,2110,221,245,1801,4
3234,16,470,105,3423,182,216,2713,0
2620,6,127,13,633,218,246,1095,1
3097,4,540,96,2060,209,235,2654,0
3233,15,67,10,2428,240,213,488,6
3167,14,446,91,5857,208,252,2359,1
2651,6,268,17,752,226,229,1674,1
3183,14,524,59,3636,181,238,1329,0
3072,13,150,35,655,241,223,421,0
3319,8,247,38,1588,198,236,1655,0
2822,13,127,35,720,241,230,67,4
3070,23,277,66,4241,251,204,2592,1
3126,8,391,45,1560,231,225,2895,0
2862,4,0,0,1678,209,237,1231,0
2960,11,108,15,2960,208,218,1383,0
2985,12,323,70,2187,209,215,2468,1
2552,12,300,24,417,234,218,2859,1
2932,10,192,21,4273,233,221,4083,1
3043,8,323,68,5136,208,226,3684,0
3091,2,162,7,5193,218,234,1134,0
2601,13,90,1,2045,241,224,2147,5
3168,26,638,250,2148,205,174,2371,0
2708,10,127,16,997,226,246,418,2
2682,10,190,44,1634,214,219,6666,0
2750,10,591,51,150,214,218,819,4
3041,10,150,-12,3565,237,231,5444,0
3014,19,339,16,4430,207,195,2912,1
2280,32,124,64,573,200,152,911,5
2805,38,134,43,1339,189,238,1945,1
2774,10,218,41,633,231,242,2376,1
3131,11,153,29,1357,206,250,870,0
2932,11,67,17,4487,232,218,3029,1
3159,8,362,17,3293,208,225,4013,0
2784,14,339,81,1471,186,223,1368,1
2458,27,134,53,1288,193,252,942,2
3123,4,85,9,1221,224,231,2412,0
3005,16,42,3,3522,182,215,1936,0
2921,12,240,65,3049,191,227,2264,1
3284,9,306,89,4995,201,247,1113,1
3050,8,541,203,5869,209,225,5001,1
3011,12,618,7,4325,206,217,3254,1
3257,16,240,51,1801,224,248,1661,0
3032,9,365,48,3148,196,236,725,1
3198,13,212,45,1176,199,215,2314,1
3316,25,691,33,983,253,201,5520,0
3132,9,90,25,2174,194,234,638,0
3155,18,309,61,256,166,231,979,0
3257,5,360,44,5748,224,241,1266,0
2847,7,351,92,2824,225,226,2888,1
3139,11,942,370,1310,193,229,1187,0
2228,36,95,54,765,102,220,616,2
2652,3,459,124,722,218,242,1209,2
2878,1,242,59,2616,220,235,2126,1
2804,24,85,6,1324,162,196,1630,0
3243,7,90,13,4300,204,230,1006,0
2885,10,30,1,1771,217,218,1104,0
3342,16,560,150,750,176,227,495,0
2986,13,495,99,1765,229,211,3127,1
2576,9,446,124,658,233,225,1124,5
2998,8,511,79,5143,225,222,5665,1
3375,44,295,129,2256,228,119,691,6
2987,13,810,-81,1537,183,241,2154,1
2935,9,30,4,5651,194,239,1717,0
3139,13,417,85,564,239,219,658,0
2903,12,457,61,2646,219,213,1146,0
2744,5,335,11,2420,225,230,5688,1
3091,13,30,-2,3596,230,213,2940,0
2972,10,426,-6,3956,218,218,4694,1
2365,21,234,36,930,232,191,768,2
3158,12,85,7,2729,194,221,577,0
2449,16,360,143,1091,177,225,1266,5
3022,20,216,43,5115,207,192,2742,1
2979,17,765,110,2370,194,207,1385,1
3045,14,95,8,3050,181,239,1753,1
3247,13,297,13,1515,219,211,2379,0
3281,7,339,38,5381,231,237,942,1
3212,5,30,1,5118,228,233,313,0
2892,12,42,3,648,187,238,2584,0
3038,13,162,13,1666,204,252,391,1
3164,10,234,28,2926,221,218,1149,0
2131,33,42,23,525,126,180,400,2
2580,6,467,126,680,227,229,1146,5
2838,15,335,155,360,237,209,1707,1
3241,5,510,38,1852,219,229,1104,0
3407,12,134,34,2492,187,233,2624,6
2955,22,295,73,2448,218,185,1939,0
2917,12,417,46,2856,240,231,2125,1
3151,20,870,89,2841,199,194,2405,1
3058,4,153,9,3208,216,231,450,0
3156,21,417,90,5900,163,246,2078,1
2356,12,30,9,1134,188,232,834,5
2823,11,534,50,2342,227,217,2535,1
2770,23,300,103,2029,148,224,424,1
3303,9,150,5,1503,194,235,1556,0
3275,16,242,5,3479,245,223,1231,0
3006,13,42,10,2732,185,230,793,0
3075,13,182,37,684,239,218,1575,0
3630,20,649,218,2910,210,192,1359,0
3189,17,124,27,1412,242,234,2630,0
2974,15,134,32,2694,180,245,1897,0
3081,18,210,46,3340,214,252,1180,1
2863,26,268,31,973,177,179,2015,1
3395,12,999,227,4568,187,238,2809,6
2822,15,124,27,1401,218,206,2839,0
3206,11,218,41,3180,240,228,2160,0
3273,23,212,36,2257,249,223,1879,0
2949,11,404,22,2505,226,216,2400,1
2978,4,192,13,4780,218,230,5502,1
2995,16,67,-2,4482,225,203,2539,1
3237,13,560,69,3931,235,216,2138,0
2631,9,228,-15,450,205,226,1604,1
3150,23,0,0,1358,182,191,888,6
3032,15,424,173,1343,207,207,3444,0
2812,11,277,117,1121,194,225,443,1
3101,12,306,-81,1624,241,226,1319,0
2778,11,201,82,3043,198,223,6314,0
2983,8,95,-6,283,200,231,175,0
3594,17,872,182,2671,226,202,1441,0
2798,18,331,162,335,234,200,1620,4
2906,33,108,39,247,145,164,124,1
3215,11,350,31,210,189,237,1967,0
3161,9,60,-1,4789,231,223,1347,0
3279,11,285,33,3458,189,241,1800,0
3098,2,541,3,5253,221,234,1542,0
3049,2,408,6,1637,222,235,2726,0
3096,6,450,95,2067,222,227,2701,0
3021,17,335,97,4425,231,203,2123,1
3361,14,698,186,1510,234,242,1060,0
3024,16,212,13,4434,229,203,2819,1
3185,8,309,17,3456,227,244,560,1
3706,6,1189,260,5263,212,229,3577,6
2955,11,309,36,4638,208,218,6146,1
3048,5,162,0,2658,227,232,677,1
3133,14,0,0,3000,224,210,3163,1
2922,3,30,1,1848,221,241,2518,1
3169,26,379,115,2970,228,176,947,0
2917,17,67,19,3461,172,229,1515,1
3154,7,256,6,5150,232,231,2680,1
2749,26,108,54,1284,138,215,1455,0
2957,10,390,152,2858,234,239,1296,1
3227,6,153,29,769,202,239,1245,1
3284,11,960,81,1812,199,221,726,0
2621,27,30,10,1423,166,252,1130,5
2640,8,30,0,1036,232,228,6141,1
3048,10,180,13,2748,194,244,1431,1
2939,4,454,13,1909,214,243,1209,1
3044,14,30,0,3406,213,210,2858,0
3035,16,212,40,1183,198,208,391,0
2655,12,268,26,698,234,218,1307,1
2074,30,216,59,510,246,174,566,2
3185,30,395,114,3564,188,163,1702,0
3208,12,509,91,1024,206,215,2297,0
3005,18,60,10,1940,169,226,3497,0
2811,6,0,0,3565,211,228,6141,1
3373,14,67,14,5132,205,211,3600,6
3086,7,470,15,1825,232,234,2329,1
2914,8,330,37,618,206,227,1765,1
2954,6,42,1,1345,204,234,1205,1
2962,4,324,43,4724,209,236,5555,1
2027,37,60,26,150,100,222,180,2
3247,15,571,49,450,190,251,1674,0
3287,10,323,84,5074,216,217,182,0
3044,15,360,-22,1490,231,244,1199,1
2915,5,509,42,3073,212,230,3609,1
3304,14,272,65,3390,203,210,2363,0
3171,6,390,19,5264,229,229,2581,1
2991,11,467,-3,4414,225,216,3009,0
3079,16,124,53,541,173,227,1120,0
2885,10,85,0,591,216,217,1458,1
3326,20,420,105,1908,165,215,2165,1
2912,6,175,-2,4015,219,227,5633,1
2750,31,30,-5,1762,235,228,1261,1
2797,15,67,11,2110,182,222,1650,1
3230,7,402,28,2698,223,244,1181,1
2819,15,228,56,3472,239,237,3227,1
3037,7,510,127,1907,223,244,2400,1
3144,7,592,-2,2877,202,244,376,0
2996,14,134,16,1242,207,211,2229,0
3241,13,124,23,4246,184,229,1911,0
3014,7,255,38,1672,228,226,1822,1
3303,12,834,266,3564,196,221,2192,0
2826,17,342,38,1573,204,201,2308,1
2490,20,212,96,830,246,202,1275,2
2573,21,218,98,2190,202,192,618,5
3128,20,85,2,525,178,202,2067,0
3289,14,60,3,1465,235,241,3006,0
3004,4,759,32,5591,224,239,6243,0
2889,15,30,-1,892,196,253,671,0
3126,8,120,0,871,211,223,1911,0
2580,9,0,0,2947,233,239,2230,1
2702,19,67,8,1531,191,201,1310,4
2638,14,192,-10,1742,244,225,474,1
2952,21,150,41,5622,191,254,1026,1
3158,5,201,-7,3556,207,240,1395,0
2969,5,295,35,3824,205,239,785,1
2836,6,391,52,1932,229,237,1342,1
2987,22,446,48,3277,161,210,1911,0
2943,27,134,84,875,178,176,3462,1
2906,29,272,132,4240,238,170,741,1
2358,23,67,17,182,154,241,182,5
3093,2,120,-3,779,215,240,1739,0
2913,15,30,0,5374,223,206,3993,0
2633,13,30,8,1266,242,230,6366,1
2315,21,182,71,1342,217,189,553,2
2924,17,270,69,1510,216,200,849,1
2754,6,201,13,2430,222,227,1627,1
3182,5,67,3,4427,213,231,841,0
3414,33,696,199,2353,203,149,1924,0
2942,25,60,25,2605,239,182,2250,0
3221,4,474,49,4338,209,236,1690,0
3154,14,60,13,2461,181,240,1061,0
3064,23,361,86,4284,240,190,2455,1
3385,13,408,70,1565,196,219,2135,0
2951,14,569,155,1015,243,219,1073,1
3127,6,30,-1,4323,230,237,1680,0
3001,3,124,26,3019,210,238,6216,1
3211,6,404,20,5850,229,231,2970,1
3420,12,598,128,2631,187,237,1348,0
2839,4,0,0,638,217,243,499,0
2752,3,30,0,1937,221,233,2818,1
3137,14,108,17,5654,183,245,2704,1
3019,9,108,27,2678,195,233,832,0
3349,15,150,-23,2143,243,217,3313,6
3029,8,240,-10,3164,213,223,937,0
3042,12,457,-41,4832,232,217,1243,0
3034,27,457,231,457,237,178,1350,1
3255,11,743,72,4031,209,219,3593,0
3167,12,67,8,571,219,214,1515,0
3050,26,430,268,2608,146,204,1536,0
2975,17,362,-38,3712,220,201,5742,0
2985,12,67,15,3774,192,225,1708,1
2897,11,162,24,3326,226,216,4736,1
3336,14,67,3,2216,185,222,1530,0
2948,12,297,13,2420,226,215,2310,1
2932,14,201,26,5645,200,253,3124,1
3142,7,418,31,1790,214,226,2731,0
2860,26,85,11,918,143,237,1200,1
3069,15,256,8,1788,205,253,270,1
3175,14,182,63,1242,207,211,1077,0
2704,4,297,37,999,220,230,1561,1
3123,11,0,0,3770,213,217,1209,0
2981,26,342,134,5438,216,246,636,1
2694,3,390,-16,967,221,233,1689,1
3385,9,306,22,618,217,220,819,1
2644,11,190,34,1698,235,222,4872,1
3010,10,644,-110,1657,195,230,1851,1
2968,12,108,27,3871,185,233,2581,1
2648,10,90,0,552,207,221,1423,1
2836,17,67,17,2288,243,233,949,0
3188,14,391,46,2929,238,215,4635,0
3277,11,242,25,4257,203,219,1572,0
2725,24,30,6,2177,253,205,339,1
3181,8,228,41,808,235,232,2317,0
3006,11,228,51,3836,239,232,2670,1
2914,21,150,2,745,241,197,726,0
3130,8,218,15,1234,199,234,2049,0
2996,17,277,39,4949,240,237,1477,1
3196,9,566,80,2012,232,224,2869,0
3202,3,324,31,5987,212,241,1966,1
3185,10,90,14,5753,192,243,1718,1
2841,10,277,93,1711,215,249,1154,1
2966,3,212,15,4835,213,236,2313,0
2971,5,285,102,2483,226,229,2175,0
3260,18,256,46,366,247,214,726,1
2781,10,95,10,2325,207,220,2976,1
3034,10,824,131,6017,195,246,3629,1
2761,35,108,72,2079,157,247,992,1
2073,11,0,0,1158,195,225,430,3
3112,9,212,-6,2420,195,238,797,0
3286,26,1044,365,3565,156,248,2440,1
2212,17,242,87,553,216,201,153,5
3408,8,618,-84,872,233,229,524,6
2952,12,120,15,3874,213,251,2110,1
2599,25,150,124,993,152,204,1731,1
2970,27,907,175,2730,247,221,1194,1
3052,11,360,8,3132,228,217,430,0
2944,11,218,52,1740,236,223,1930,1
3116,14,361,7,3744,207,210,3739,0
2860,19,150,41,2214,241,235,953,4
3072,20,67,13,691,169,247,1587,1
3305,12,85,14,4321,239,223,3711,0
3316,14,495,88,1890,181,233,942,0
3074,10,644,109,830,195,231,830,1
2903,9,379,105,792,214,220,2135,1
2976,11,342,90,3798,189,241,914,1
2784,15,362,50,85,223,207,750,1
3130,4,309,-9,4562,225,232,1812,0
2697,15,382,97,1379,213,207,2190,1
2932,6,67,0,3650,210,230,6373,0
2763,20,0,0,1907,227,192,1776,1
2557,16,175,67,1140,233,207,781,5
2943,21,430,130,2903,167,207,1663,1
2662,11,30,4,1747,238,235,6489,1
2616,27,351,88,927,223,242,1047,2
3156,8,150,19,1816,211,248,2059,0
3333,8,210,27,1442,200,234,1793,0
3208,7,30,-2,1245,227,227,2672,0
2568,18,120,32,612,204,198,3149,1
2152,29,272,154,437,151,248,552,2
3126,4,30,1,4417,215,232,3505,0
2986,7,306,13,2649,231,235,2058,1
3698,5,1142,252,5407,207,233,3705,6
2701,14,30,2,1498,200,214,1332,4
2860,12,67,20,5763,190,226,4592,1
3126,21,124,47,1353,249,207,1771,0
2555,11,42,-5,1020,222,217,579,0
2930,9,182,9,5049,234,236,2513,1
3230,20,192,43,924,249,209,888,6
3048,4,108,13,1025,210,234,1974,1
2781,15,234,62,1464,194,211,2084,1
2935,8,60,7,2125,231,225,3050,0
2432,18,382,173,1442,166,233,552,5
3080,12,268,17,3562,206,216,741,0
3198,11,531,23,3689,200,220,4214,0
2756,8,124,5,2452,215,247,1650,1
3242,4,426,44,649,210,234,1383,1
2867,3,418,73,2205,222,234,1742,1
3257,14,170,32,1922,187,221,361,6
3160,15,408,33,4867,214,205,3059,0
2932,12,90,3,5479,236,240,3857,1
2821,4,295,59,1838,223,230,2809,1
2997,5,134,43,1891,219,229,1231,1
2810,4,541,22,837,219,230,1337,0
2716,29,67,37,1288,182,252,1601,4
2707,6,446,76,1376,221,227,1615,1
2958,1,531,45,4011,220,237,4549,1
2839,15,60,7,907,194,211,1947,1
3397,13,569,158,3127,216,210,2131,6
3026,8,95,2,4145,234,230,2546,1
2985,5,301,48,4183,229,235,2012,1
2858,17,150,48,150,245,230,1140,1
3071,10,127,5,1775,191,240,1155,0
2771,21,300,61,1781,210,190,1053,1
2227,23,0,0,1124,168,195,607,3
2645,9,342,-3,484,236,229,1343,1
3194,6,175,12,4114,231,236,793,0
3450,12,30,7,3239,239,223,2519,6
2658,1,30,1,1581,220,237,5328,1
3144,15,201,27,4774,227,206,2779,0
3354,21,424,145,870,208,253,845,0
3414,5,1110,178,1290,207,241,1900,0
3395,8,819,66,1167,214,247,4191,0
2834,7,30,-1,2974,201,235,2268,0
3098,5,120,9,1429,219,228,1430,1
2714,8,134,8,1920,231,226,1130,1
2644,19,150,9,1154,238,201,983,1
3332,12,323,84,3057,199,220,2294,6
2649,24,67,17,1891,194,254,1060,1
3027,15,42,6,1929,228,246,190,0
3001,17,175,10,3564,246,215,5932,1
3373,7,162,9,1597,202,243,895,6
2301,38,150,96,1337,92,202,1116,2
2590,10,420,21,1290,221,218,4127,1
3019,15,607,-101,1710,175,233,1826,1
2978,5,175,-28,2131,213,230,1253,0
2970,15,201,41,2010,242,215,1917,1
2119,12,30,8,1110,187,236,1343,3
2970,34,658,143,1275,248,166,691,1
3036,12,210,54,2550,185,237,966,0
2726,3,162,-1,1543,215,234,4057,1
3115,10,218,59,808,197,246,1460,1
3164,16,95,2,1302,232,244,2529,0
2740,12,108,21,2295,212,215,6365,1
2925,6,30,-1,4652,230,229,4230,0
3226,1,258,5,5898,216,238,1723,0
2687,7,124,4,1627,219,224,1123,1
2620,24,67,27,1681,187,184,6822,1
2693,14,534,93,1195,221,208,2694,1
2824,7,30,-4,1248,230,229,875,0
2919,7,85,10,4669,224,225,4570,0
2582,16,190,31,2659,203,254,2177,1
2994,21,210,61,600,187,194,1739,0
2414,21,277,71,582,243,233,659,2
3389,8,765,183,1282,229,242,1950,0
2791,10,459,7,1756,236,226,1006,1
2796,12,0,0,541,239,220,782,1
2632,14,162,89,1421,199,252,1337,1
2634,15,42,-22,2798,178,232,6511,1
3043,16,402,29,3675,246,225,4863,1
3108,7,42,0,1772,233,233,3132,0
3288,4,365,23,5760,212,233,601,1
3125,21,175,47,2800,156,222,1224,0
2852,3,306,51,2133,217,233,2751,1
2506,18,216,48,2072,232,243,150,2
2740,10,30,0,1387,236,224,2337,4
3275,12,67,8,5928,189,243,511,0
2902,23,365,124,2100,187,254,1983,1
3073,14,256,50,1995,233,243,1677,1
2434,27,124,61,698,149,192,1490,1
2409,10,85,22,981,226,218,1266,2
3265,15,424,71,4095,175,237,1674,0
3064,11,212,-2,5868,232,242,2647,0
3090,11,242,71,2193,239,228,3542,0
3128,15,0,0,1869,221,205,1966,1
2734,18,90,22,1573,185,252,1167,1
3300,17,492,119,3990,244,212,1055,0
3210,26,446,-22,2059,208,249,1140,1
2952,9,268,55,832,220,219,1983,1
2600,45,67,44,1731,247,159,1298,1
2691,29,134,48,1746,179,252,1167,1
2828,19,350,94,2482,182,204,720,1
3090,7,134,4,4158,231,227,2906,1
3159,17,781,-15,4184,219,200,3986,0
2875,16,30,5,2910,245,227,1825,1
3210,10,192,26,379,192,236,1041,0
2863,21,228,35,3423,220,189,5181,1
3183,17,446,56,2080,197,206,3449,0
3151,11,514,46,1756,206,218,2651,0
2544,6,124,18,589,230,234,3369,1
2420,32,0,0,1489,164,250,595,5
2618,15,309,68,277,219,207,1218,1
3113,15,150,7,902,219,206,1924,0
2926,10,0,0,2066,221,218,841,0
2610,13,384,23,997,186,246,1663,1
2538,29,323,-52,404,247,217,1120,2
3241,8,285,36,3085,229,223,4715,0
3195,4,108,12,2305,219,243,631,0
2988,18,108,20,3104,246,209,6577,0
2819,23,42,17,1099,252,207,1831,1
3267,11,277,40,4367,207,217,2395,6
2986,13,127,22,2741,186,243,725,1
3041,18,684,37,5873,168,235,4229,1
3242,19,300,63,4652,164,239,3305,0
3176,17,301,7,1208,236,204,1200,0
2836,7,228,45,2190,231,231,1732,1
2998,12,150,7,5461,239,220,4861,0
3180,11,201,40,3630,190,231,1833,0
2416,26,108,56,382,241,229,1218,2
2799,21,42,13,1989,163,211,2722,1
2308,23,124,70,1050,252,214,858,2
3367,17,577,200,2391,200,254,920,0
2444,17,228,-18,30,171,229,408,2
3137,2,120,2,3966,218,235,1442,0
2906,7,175,10,5303,201,236,5245,1
2897,9,170,37,3194,236,234,2805,1
2933,19,60,17,1650,163,235,1337,0
3008,17,301,55,1617,172,239,3327,0
3164,11,60,2,799,190,241,1566,0
3045,23,492,55,990,227,184,1080,1
3175,22,525,65,1136,191,190,1639,0
3116,28,618,235,1047,246,222,2774,0
3090,8,60,13,6879,233,237,2926,1
2869,21,90,-16,1936,161,243,1406,4
3202,4,417,44,5972,215,244,2368,1
2727,16,134,63,1533,207,253,1350,1
2952,3,85,0,1233,221,233,2312,0
2402,10,552,59,642,235,238,942,2
3178,23,371,39,2264,164,202,335,0
2601,19,95,32,1396,208,253,1465,2
2913,17,170,35,1549,245,213,2721,1
2854,3,190,37,1831,221,232,2305,1
3121,10,190,11,3889,237,235,1266,0
3191,7,335,71,5192,231,230,2489,1
2890,17,85,9,3062,247,220,2030,1
3267,9,466,83,810,194,238,485,0
3303,12,228,42,3438,223,248,1398,0
2946,7,443,97,3129,226,243,3456,1
2922,15,108,32,3013,176,239,2329,1
3197,15,67,18,4399,178,242,1614,0
3028,20,212,70,150,196,196,1351,1
3189,18,180,61,1710,231,200,2072,1
3201,10,509,-6,3795,223,219,3918,0
3110,8,127,8,1486,213,225,1295,1
2932,8,150,19,3663,205,228,4351,1
3199,16,95,32,3065,245,226,1082,1
2846,24,457,216,1142,181,186,573,1
2989,13,212,37,514,183,235,824,1
3116,2,371,99,824,221,235,1302,1
2594,8,124,-7,1477,229,224,1154,2
2988,21,450,107,3697,156,235,1020,1
2625,17,42,5,1277,222,200,1872,1
2849,4,108,40,1692,218,232,2292,1
3294,18,700,235,977,215,198,514,0
3137,14,942,371,1243,181,232,1290,0
3014,6,330,-3,6388,230,231,3625,1
2968,14,67,9,4688,186,224,5515,1
3299,13,1231,282,1996,196,217,1974,6
3389,11,313,20,2886,237,235,1864,0
3084,13,192,32,390,213,251,738,1
2820,11,240,18,962,238,233,2151,1
3414,9,977,173,1182,195,237,1966,0
2983,5,30,-4,1072,223,242,1614,1
2094,35,67,43,466,248,163,201,3
3163,17,916,-39,1200,201,202,1597,1
3102,32,192,25,1310,219,155,2613,0
3124,4,384,29,5337,214,232,1387,0
2920,16,162,57,1616,223,249,2678,1
3034,11,390,0,6628,208,251,3470,1
2310,6,150,53,999,213,246,834,2
3114,13,150,27,5159,195,218,361,0
2836,11,216,44,2443,220,215,3242,1
3015,11,234,46,4952,214,215,3834,0
3163,4,30,0,2579,224,232,2866,0
3042,5,300,43,2894,218,229,1739,1
3232,13,618,116,2826,236,239,2858,1
2343,15,474,198,1207,223,205,532,2
2400,5,247,74,1054,225,230,1158,5
2780,5,0,0,757,211,231,2864,0
3177,9,212,94,2850,222,247,1140,1
2566,20,120,27,1234,232,243,1908,2
3135,11,127,11,2296,229,244,779,1
2003,12,323,82,540,185,236,808,5
3008,12,175,-8,1651,233,217,1892,1
3241,3,170,43,902,218,232,1265,1
3250,6,272,45,3027,222,226,4770,0
3259,16,30,8,1940,198,208,4651,0
3286,16,360,98,1273,217,251,2701,0
3304,11,210,52,4650,189,240,882,0
2300,28,541,162,466,140,240,1772,2
2585,15,30,0,1648,226,247,2809,5
2872,16,488,166,2814,203,205,1837,1
2806,9,175,8,750,232,224,511,1
3260,30,424,112,3621,253,205,495,0
2711,20,60,20,1708,247,206,3407,1
3123,9,350,-2,1803,194,236,785,0
2715,11,60,-9,1266,237,222,721,4
3265,6,335,22,5831,209,229,782,0
3007,4,509,-18,1702,218,243,1544,1
2853,12,216,62,2296,233,216,2843,0
2791,5,242,84,1450,220,229,870,1
3203,22,457,78,1710,175,198,1974,0
3103,3,30,0,1006,212,240,2603,0
3172,5,30,4,4859,227,230,1233,0
2935,12,382,78,3434,240,225,2700,1
3095,31,361,84,3224,254,186,1884,0
3087,18,516,3,5073,243,207,1495,0
2643,23,247,180,942,156,208,1779,1
2929,19,390,126,1302,199,197,2719,1
2086,35,134,63,402,109,224,577,2
3405,8,469,-16,836,232,228,730,6
2280,12,335,70,834,199,218,742,2
2739,13,30,8,2553,242,228,6535,1
2935,9,577,22,3290,200,229,3711,1
2944,10,30,3,4711,224,218,2140,4
2838,10,543,74,1987,204,222,990,1
3126,6,124,13,2802,228,228,5810,0
3045,18,335,186,573,219,198,2885,1
3237,9,319,32,3245,235,229,4603,0
3136,2,270,16,2858,219,234,872,1
3234,14,638,11,2954,236,240,3124,1
2900,8,474,20,3861,198,233,3486,1
3207,7,420,26,5607,214,226,2695,1
2659,11,531,49,454,239,225,1822,1
3036,25,120,40,999,251,195,1694,0
3085,12,85,15,1952,205,251,543,0
2863,20,228,15,721,179,202,1288,1
2744,2,256,80,2763,217,235,1266,1
2915,12,60,15,1207,193,225,2365,1
2243,33,268,-31,426,116,199,616,2
3187,8,85,2,1565,229,223,518,1
2896,10,516,29,4341,209,221,5552,0
3378,7,182,39,1699,229,239,3220,0
3258,24,60,22,3958,149,235,1277,6
2953,13,591,76,604,197,218,1106,0
3016,11,30,5,2850,194,226,1048,1
3141,26,67,21,1063,139,232,2531,0
2709,20,30,12,1233,160,223,1361,0
2985,11,108,10,5094,239,227,6126,1
2706,12,218,35,2663,230,215,830,1
3317,8,0,0,1307,231,225,1530,0
3187,7,258,69,5261,226,226,2571,1
2670,22,361,234,824,162,210,1741,1
3034,9,379,30,5525,225,221,4137,0
2942,3,67,16,5237,220,241,3208,0
3074,0,418,30,3312,218,237,511,0
3211,22,134,41,2162,210,252,1409,0
2918,19,331,80,808,231,244,2093,1
2714,8,480,97,1027,233,232,768,1
3175,19,404,85,5600,219,250,1421,0
2995,13,446,69,5549,230,245,3282,1
2999,19,443,9,484,235,200,1550,0
2694,41,180,51,1167,145,126,1831,1
2967,6,60,-5,2642,226,227,1785,0
2991,8,85,3,6136,227,223,3277,1
2900,6,108,3,2117,227,227,2368,1
3174,13,268,54,2718,188,223,735,0
2939,16,450,77,551,208,203,722,1
3169,15,390,128,1148,237,209,1276,1
3014,16,547,128,6058,187,251,5268,1
2820,14,256,33,2620,193,217,1798,1
2823,18,582,89,362,243,206,1034,1
3282,23,212,53,3304,171,252,1387,0
2965,13,30,6,4810,187,224,5951,1
2683,32,30,16,2836,157,163,6483,1
2276,38,277,165,641,118,154,218,2
2936,9,127,37,2106,227,222,1620,0
3087,3,277,-39,2447,211,240,1758,1
3102,1,180,-12,4200,220,237,1460,0
3066,18,124,-11,2627,172,218,1343,0
3092,16,691,114,6249,190,252,1471,1
